2020-06-07-13:38:42,background,178388,1554,344385,153121,0.9914,0.5381,0.6976

2020-06-07-13:38:42,lungs1,116163,27966,532308,1011,0.806,0.9914,0.8891

2020-06-07-13:38:42,lung2,123190,16221,536992,1045,0.8836,0.9916,0.9345

2020-06-07-13:38:42,heart,93574,23757,559106,1011,0.7975,0.9893,0.8831

2020-06-07-13:38:42,esophagus,0,0,674775,2673,nan,nan,nan

2020-06-07-13:38:42,trachia,0,73,673000,4375,nan,nan,nan

2020-06-07-13:38:42,spine,2856,93706,580845,41,0.0296,0.9858,0.0574

2020-06-07-13:38:44,background,184335,1764,344175,147174,0.9905,0.556,0.7123

